group,signal,kind,left,right,rows,flight_weight
KMSY/val,raw,cross_m,10000.0,10100.0,110,0.4292340069528109
KMSY/val,raw,cross_m,10100.0,10200.0,146,0.5541051979259919
KMSY/val,raw,cross_m,10200.0,10300.0,144,0.5426541088660315
KMSY/val,raw,cross_m,10300.0,10400.0,104,0.4062645561604086
KMSY/val,raw,cross_m,10400.0,10500.0,103,0.3811043256381481
KMSY/val,raw,cross_m,10500.0,10600.0,120,0.45874853317423003
KMSY/val,raw,cross_m,10600.0,10700.0,100,0.3873989579162753
KMSY/val,raw,cross_m,10700.0,10800.0,96,0.381594094300965
KMSY/val,raw,cross_m,10800.0,10900.0,81,0.3229177338927798
KMSY/val,raw,cross_m,10900.0,11000.0,78,0.3225566488988534
KMSY/val,raw,cross_m,11000.0,11100.0,76,0.3137666860569652
KMSY/val,raw,cross_m,11100.0,11200.0,68,0.2884427575859263
KMSY/val,raw,cross_m,11200.0,11300.0,64,0.2613837233086542
KMSY/val,raw,cross_m,11300.0,11400.0,62,0.2706731458544027
KMSY/val,raw,cross_m,11400.0,11500.0,59,0.24277165277311497
KMSY/val,raw,cross_m,11500.0,11600.0,59,0.258402314575676
KMSY/val,raw,cross_m,11600.0,11700.0,54,0.226230962779141
KMSY/val,raw,cross_m,11700.0,11800.0,56,0.2478766699971402
KMSY/val,raw,cross_m,11800.0,11900.0,52,0.22420156625071286
KMSY/val,raw,cross_m,11900.0,12000.0,47,0.20225176813414691
KMSY/val,raw,cross_m,12000.0,12100.0,59,0.25690567604186754
KMSY/val,raw,cross_m,12100.0,12200.0,45,0.18899886793280984
KMSY/val,raw,cross_m,12200.0,12300.0,56,0.23774019870512575
KMSY/val,raw,cross_m,12300.0,12400.0,52,0.2189248578687284
KMSY/val,raw,cross_m,12400.0,12500.0,61,0.26677450905935984
KMSY/val,raw,cross_m,12500.0,12600.0,47,0.1888752517716057
KMSY/val,raw,cross_m,12600.0,12700.0,74,0.31328123227126525
KMSY/val,raw,cross_m,12700.0,12800.0,83,0.3126531039056317
KMSY/val,raw,cross_m,12800.0,12900.0,52,0.23324812039300014
KMSY/val,raw,cross_m,12900.0,13000.0,37,0.16106423261544478
KMSY/val,raw,cross_m,13000.0,13100.0,53,0.2341372433942297
KMSY/val,raw,cross_m,13100.0,13200.0,41,0.18145781879184142
KMSY/val,raw,cross_m,13200.0,13300.0,43,0.19023978769575933
KMSY/val,raw,cross_m,13300.0,13400.0,42,0.18560800547732015
KMSY/val,raw,cross_m,13400.0,13500.0,47,0.20926890632347295
KMSY/val,raw,cross_m,13500.0,13600.0,46,0.20059215315166057
KMSY/val,raw,cross_m,13600.0,13700.0,41,0.18129328282356028
KMSY/val,raw,cross_m,13700.0,13800.0,45,0.20095898757512032
KMSY/val,raw,cross_m,13800.0,13900.0,39,0.17189369310210623
KMSY/val,raw,cross_m,13900.0,14000.0,39,0.17615724494544338
KMSY/val,raw,cross_m,14000.0,14100.0,37,0.15900897757887833
KMSY/val,raw,cross_m,14100.0,14200.0,33,0.14514429341556934
KMSY/val,raw,cross_m,14200.0,14300.0,43,0.19477588271024615
KMSY/val,raw,cross_m,14300.0,14400.0,41,0.17282238228307278
KMSY/val,raw,cross_m,14400.0,14500.0,59,0.24669277038384507
KMSY/val,raw,cross_m,14500.0,14600.0,50,0.1962847041881446
KMSY/val,raw,cross_m,14600.0,14700.0,46,0.18852485322526036
KMSY/val,raw,cross_m,14700.0,14800.0,55,0.22310840959630696
KMSY/val,raw,cross_m,14800.0,14900.0,48,0.19721566575452698
KMSY/val,raw,cross_m,14900.0,15000.0,52,0.21146330307118433
KMSY/val,raw,cross_m,15000.0,15100.0,45,0.18234688828590606
KMSY/val,raw,cross_m,15100.0,15200.0,37,0.15698934565875788
KMSY/val,raw,cross_m,15200.0,15300.0,44,0.18845440720701845
KMSY/val,raw,cross_m,15300.0,15400.0,38,0.16787861235889068
KMSY/val,raw,cross_m,15400.0,15500.0,35,0.1560630347021288
KMSY/val,raw,cross_m,15500.0,15600.0,28,0.1347024831826502
KMSY/val,raw,cross_m,15600.0,15700.0,28,0.13698597747242047
KMSY/val,raw,cross_m,15700.0,15800.0,25,0.11354833095828099
KMSY/val,raw,cross_m,15800.0,15900.0,23,0.11566795719778611
KMSY/val,raw,cross_m,15900.0,16000.0,28,0.13122976327036895
KMSY/val,raw,cross_m,16000.0,16100.0,26,0.12917968196643415
KMSY/val,raw,cross_m,16100.0,16200.0,24,0.11814800335974951
KMSY/val,raw,cross_m,16200.0,16300.0,25,0.11621392428077115
KMSY/val,raw,cross_m,16300.0,16400.0,26,0.1282064171125512
KMSY/val,raw,cross_m,16400.0,16500.0,26,0.12362685193733114
KMSY/val,raw,cross_m,16500.0,16600.0,26,0.12793161933899455
KMSY/val,raw,cross_m,16600.0,16700.0,30,0.14071551819279193
KMSY/val,raw,cross_m,16700.0,16800.0,34,0.15884114333437083
KMSY/val,raw,cross_m,16800.0,16900.0,42,0.1934145494481072
KMSY/val,raw,cross_m,16900.0,17000.0,39,0.1778011239537136
KMSY/val,raw,cross_m,17000.0,17100.0,37,0.17106394354334498
KMSY/val,raw,cross_m,17100.0,17200.0,39,0.18155254175303526
KMSY/val,raw,cross_m,17200.0,17300.0,23,0.11180759716864941
KMSY/val,raw,cross_m,17300.0,17400.0,23,0.11205961736459358
KMSY/val,raw,cross_m,17400.0,17500.0,23,0.11072867245394491
KMSY/val,raw,cross_m,17500.0,17600.0,26,0.12863459320391257
KMSY/val,raw,cross_m,17600.0,17700.0,21,0.09469446517528013
KMSY/val,raw,cross_m,17700.0,17800.0,28,0.1350716889234036
KMSY/val,raw,cross_m,17800.0,17900.0,19,0.09266808321575581
KMSY/val,raw,cross_m,17900.0,18000.0,27,0.12876961186412927
KMSY/val,raw,cross_m,18000.0,18100.0,24,0.11851156838054067
KMSY/val,raw,cross_m,18100.0,18200.0,18,0.08179961141547665
KMSY/val,raw,cross_m,18200.0,18300.0,33,0.16299850576439212
KMSY/val,raw,cross_m,18300.0,18400.0,14,0.06560314384086041
KMSY/val,raw,cross_m,18400.0,18500.0,28,0.13188405752447352
KMSY/val,raw,cross_m,18500.0,18600.0,30,0.14191745031718028
KMSY/val,raw,cross_m,18600.0,18700.0,18,0.08468798039587
KMSY/val,raw,cross_m,18700.0,18800.0,34,0.16226338635175352
KMSY/val,raw,cross_m,18800.0,18900.0,22,0.10360230229019862
KMSY/val,raw,cross_m,18900.0,19000.0,27,0.125402061469174
KMSY/val,raw,cross_m,19000.0,19100.0,27,0.12828913415000898
KMSY/val,raw,cross_m,19100.0,19200.0,22,0.10307225433524536
KMSY/val,raw,cross_m,19200.0,19300.0,25,0.11794606097532778
KMSY/val,raw,cross_m,19300.0,19400.0,34,0.1605861862292386
KMSY/val,raw,cross_m,19400.0,19500.0,24,0.11153419451318314
KMSY/val,raw,cross_m,19500.0,19600.0,25,0.11530880197551596
KMSY/val,raw,cross_m,19600.0,19700.0,29,0.1338138662061965
KMSY/val,raw,cross_m,19700.0,19800.0,22,0.09726503360036531
KMSY/val,raw,cross_m,19800.0,19900.0,34,0.1552895474834486
KMSY/val,raw,cross_m,19900.0,20000.0,21,0.09516038129595472
KMSY/val,raw,cross_m,20000.0,20100.0,29,0.13172392598175975
KMSY/val,raw,cross_m,20100.0,20200.0,24,0.10657189283097068
KMSY/val,raw,cross_m,20200.0,20300.0,32,0.14469979539831002
KMSY/val,raw,cross_m,20300.0,20400.0,27,0.12118057297254836
KMSY/val,raw,cross_m,20400.0,20500.0,21,0.09229770836543594
KMSY/val,raw,cross_m,20500.0,20600.0,29,0.1312473100998659
KMSY/val,raw,cross_m,20600.0,20700.0,24,0.11079416316238166
KMSY/val,raw,cross_m,20700.0,20800.0,23,0.1040958374130696
KMSY/val,raw,cross_m,20800.0,20900.0,16,0.07905662859906215
KMSY/val,raw,cross_m,20900.0,21000.0,20,0.09582402372797105
KMSY/val,raw,cross_m,21000.0,21100.0,19,0.08925068023529548
KMSY/val,raw,cross_m,21100.0,21200.0,21,0.1040769118251319
KMSY/val,raw,cross_m,21200.0,21300.0,14,0.06528964454116704
KMSY/val,raw,cross_m,21300.0,21400.0,24,0.1148916467910226
KMSY/val,raw,cross_m,21400.0,21500.0,15,0.0732486205977807
KMSY/val,raw,cross_m,21500.0,21600.0,23,0.11067962509429208
KMSY/val,raw,cross_m,21600.0,21700.0,16,0.07747459042133187
KMSY/val,raw,cross_m,21700.0,21800.0,16,0.07674500315602018
KMSY/val,raw,cross_m,21800.0,21900.0,22,0.10008214646779834
KMSY/val,raw,cross_m,21900.0,22000.0,12,0.06145098132623161
KMSY/val,raw,cross_m,22000.0,22100.0,23,0.10995255079359367
KMSY/val,raw,cross_m,22100.0,22200.0,18,0.08568142321382766
KMSY/val,raw,cross_m,22200.0,22300.0,14,0.06641046334061684
KMSY/val,raw,cross_m,22300.0,22400.0,21,0.1002100992443502
KMSY/val,raw,cross_m,22400.0,22500.0,17,0.07987463883551982
KMSY/val,raw,cross_m,22500.0,22600.0,17,0.08300638837329188
KMSY/val,raw,cross_m,22600.0,22700.0,19,0.09081513960637722
KMSY/val,raw,cross_m,22700.0,22800.0,12,0.05638585730332579
KMSY/val,raw,cross_m,22800.0,22900.0,19,0.09358970749303808
KMSY/val,raw,cross_m,22900.0,23000.0,15,0.06868833666226237
KMSY/val,raw,cross_m,23000.0,23100.0,12,0.0582825501754769
KMSY/val,raw,cross_m,23100.0,23200.0,19,0.09222343008627831
KMSY/val,raw,cross_m,23200.0,23300.0,10,0.0476166711064252
KMSY/val,raw,cross_m,23300.0,23400.0,12,0.0581538130094259
KMSY/val,raw,cross_m,23400.0,23500.0,15,0.07314632163968326
KMSY/val,raw,cross_m,23500.0,23600.0,13,0.06303545970752111
KMSY/val,raw,cross_m,23600.0,23700.0,12,0.05556571733336568
KMSY/val,raw,cross_m,23700.0,23800.0,13,0.0640250361688004
KMSY/val,raw,cross_m,23800.0,23900.0,10,0.04783238141590118
KMSY/val,raw,cross_m,23900.0,24000.0,15,0.07072462244389044
KMSY/val,raw,cross_m,24000.0,24100.0,5,0.021400299681317847
KMSY/val,raw,cross_m,24100.0,24200.0,8,0.038901096795711965
KMSY/val,raw,cross_m,24200.0,24300.0,13,0.06115483139956268
KMSY/val,raw,cross_m,24300.0,24400.0,7,0.0352466813474166
KMSY/val,raw,cross_m,24400.0,24500.0,11,0.048962918648612686
KMSY/val,raw,cross_m,24500.0,24600.0,9,0.04319069993977109
KMSY/val,raw,cross_m,24600.0,24700.0,6,0.025690705430463368
KMSY/val,raw,cross_m,24700.0,24800.0,13,0.05955713625678527
KMSY/val,raw,cross_m,24800.0,24900.0,4,0.022522011910268702
KMSY/val,raw,cross_m,24900.0,25000.0,8,0.0316453250125619
KMSY/val,raw,cross_m,25000.0,25100.0,5,0.0218993903187652
KMSY/val,raw,cross_m,25100.0,25200.0,0,0.0
KMSY/val,raw,cross_m,25200.0,25300.0,0,0.0
KMSY/val,raw,cross_m,25300.0,25400.0,0,0.0
KMSY/val,raw,cross_m,25400.0,25500.0,0,0.0
KMSY/val,raw,cross_m,25500.0,25600.0,0,0.0
KMSY/val,raw,cross_m,25600.0,25700.0,0,0.0
KMSY/val,raw,cross_m,25700.0,25800.0,0,0.0
KMSY/val,raw,cross_m,25800.0,25900.0,0,0.0
KMSY/val,raw,cross_m,25900.0,26000.0,0,0.0
KMSY/val,raw,cross_m,26000.0,26100.0,0,0.0
KMSY/val,raw,cross_m,26100.0,26200.0,0,0.0
KMSY/val,raw,cross_m,26200.0,26300.0,0,0.0
KMSY/val,raw,cross_m,26300.0,26400.0,0,0.0
KMSY/val,raw,cross_m,26400.0,26500.0,0,0.0
KMSY/val,raw,cross_m,26500.0,26600.0,0,0.0
KMSY/val,raw,cross_m,26600.0,26700.0,0,0.0
KMSY/val,raw,cross_m,26700.0,26800.0,0,0.0
KMSY/val,raw,cross_m,26800.0,26900.0,0,0.0
KMSY/val,raw,cross_m,26900.0,27000.0,0,0.0
KMSY/val,raw,cross_m,27000.0,27100.0,0,0.0
KMSY/val,raw,cross_m,27100.0,27200.0,0,0.0
KMSY/val,raw,cross_m,27200.0,27300.0,0,0.0
KMSY/val,raw,cross_m,27300.0,27400.0,0,0.0
KMSY/val,raw,cross_m,27400.0,27500.0,0,0.0
KMSY/val,raw,cross_m,27500.0,27600.0,0,0.0
KMSY/val,raw,cross_m,27600.0,27700.0,0,0.0
KMSY/val,raw,cross_m,27700.0,27800.0,0,0.0
KMSY/val,raw,cross_m,27800.0,27900.0,0,0.0
KMSY/val,raw,cross_m,27900.0,28000.0,0,0.0
KMSY/val,raw,cross_m,28000.0,28100.0,0,0.0
KMSY/val,raw,cross_m,28100.0,28200.0,0,0.0
KMSY/val,raw,cross_m,28200.0,28300.0,0,0.0
KMSY/val,raw,cross_m,28300.0,28400.0,0,0.0
KMSY/val,raw,cross_m,28400.0,28500.0,0,0.0
KMSY/val,raw,cross_m,28500.0,28600.0,0,0.0
KMSY/val,raw,cross_m,28600.0,28700.0,0,0.0
KMSY/val,raw,cross_m,28700.0,28800.0,0,0.0
KMSY/val,raw,cross_m,28800.0,28900.0,0,0.0
KMSY/val,raw,cross_m,28900.0,29000.0,0,0.0
KMSY/val,raw,cross_m,29000.0,29100.0,0,0.0
KMSY/val,raw,cross_m,29100.0,29200.0,0,0.0
KMSY/val,raw,cross_m,29200.0,29300.0,0,0.0
KMSY/val,raw,cross_m,29300.0,29400.0,0,0.0
KMSY/val,raw,cross_m,29400.0,29500.0,0,0.0
KMSY/val,raw,cross_m,29500.0,29600.0,0,0.0
KMSY/val,raw,cross_m,29600.0,29700.0,0,0.0
KMSY/val,raw,cross_m,29700.0,29800.0,0,0.0
KMSY/val,raw,cross_m,29800.0,29900.0,0,0.0
KMSY/val,raw,cross_m,29900.0,30000.0,0,0.0
KMSY/val,read,heading_deg,-180.0,-178.0,4107,14.46826477462929
KMSY/val,read,heading_deg,-178.0,-176.0,2319,8.203062979026328
KMSY/val,read,heading_deg,-176.0,-174.0,696,2.6795569386339935
KMSY/val,read,heading_deg,-174.0,-172.0,568,2.034491437776218
KMSY/val,read,heading_deg,-172.0,-170.0,267,0.9083627228026003
KMSY/val,read,heading_deg,-170.0,-168.0,160,0.5513784197100087
KMSY/val,read,heading_deg,-168.0,-166.0,438,1.5603840497347399
KMSY/val,read,heading_deg,-166.0,-164.0,309,1.0686145868377217
KMSY/val,read,heading_deg,-164.0,-162.0,233,0.7939493505268906
KMSY/val,read,heading_deg,-162.0,-160.0,186,0.7035693243486634
KMSY/val,read,heading_deg,-160.0,-158.0,221,0.7543234021048804
KMSY/val,read,heading_deg,-158.0,-156.0,230,0.8123781999076769
KMSY/val,read,heading_deg,-156.0,-154.0,463,1.7796418606595665
KMSY/val,read,heading_deg,-154.0,-152.0,308,1.2521674482216056
KMSY/val,read,heading_deg,-152.0,-150.0,152,0.6083433121784552
KMSY/val,read,heading_deg,-150.0,-148.0,306,1.319874047151579
KMSY/val,read,heading_deg,-148.0,-146.0,110,0.4074495191716281
KMSY/val,read,heading_deg,-146.0,-144.0,271,1.0427545533925766
KMSY/val,read,heading_deg,-144.0,-142.0,505,1.8965000626332653
KMSY/val,read,heading_deg,-142.0,-140.0,186,0.6860262550865457
KMSY/val,read,heading_deg,-140.0,-138.0,90,0.31852559591938245
KMSY/val,read,heading_deg,-138.0,-136.0,66,0.24091409176249812
KMSY/val,read,heading_deg,-136.0,-134.0,86,0.3385738685060673
KMSY/val,read,heading_deg,-134.0,-132.0,93,0.3767709186671695
KMSY/val,read,heading_deg,-132.0,-130.0,49,0.18669097078809216
KMSY/val,read,heading_deg,-130.0,-128.0,54,0.2120304689234871
KMSY/val,read,heading_deg,-128.0,-126.0,80,0.33055743763662093
KMSY/val,read,heading_deg,-126.0,-124.0,71,0.2830510816016414
KMSY/val,read,heading_deg,-124.0,-122.0,102,0.46792146419082314
KMSY/val,read,heading_deg,-122.0,-120.0,61,0.24212430437970056
KMSY/val,read,heading_deg,-120.0,-118.0,85,0.3865899458922115
KMSY/val,read,heading_deg,-118.0,-116.0,229,0.9484258418635108
KMSY/val,read,heading_deg,-116.0,-114.0,159,0.7452262497120046
KMSY/val,read,heading_deg,-114.0,-112.0,476,2.318084954499767
KMSY/val,read,heading_deg,-112.0,-110.0,800,4.010160903652235
KMSY/val,read,heading_deg,-110.0,-108.0,213,1.0408100962938676
KMSY/val,read,heading_deg,-108.0,-106.0,303,1.4484491001935567
KMSY/val,read,heading_deg,-106.0,-104.0,501,2.517943214072062
KMSY/val,read,heading_deg,-104.0,-102.0,345,1.7189376970781183
KMSY/val,read,heading_deg,-102.0,-100.0,211,0.9349360208268251
KMSY/val,read,heading_deg,-100.0,-98.0,244,1.1216491560003448
KMSY/val,read,heading_deg,-98.0,-96.0,530,2.418679087309144
KMSY/val,read,heading_deg,-96.0,-94.0,757,3.9557404867147454
KMSY/val,read,heading_deg,-94.0,-92.0,1296,7.0627117092153355
KMSY/val,read,heading_deg,-92.0,-90.0,922,5.021682039458085
KMSY/val,read,heading_deg,-90.0,-88.0,688,3.7183615296624595
KMSY/val,read,heading_deg,-88.0,-86.0,498,2.5801821123619106
KMSY/val,read,heading_deg,-86.0,-84.0,734,4.057648264138479
KMSY/val,read,heading_deg,-84.0,-82.0,257,1.290471483704252
KMSY/val,read,heading_deg,-82.0,-80.0,223,1.1800309405953016
KMSY/val,read,heading_deg,-80.0,-78.0,191,0.9969698968380953
KMSY/val,read,heading_deg,-78.0,-76.0,190,0.9939860802322187
KMSY/val,read,heading_deg,-76.0,-74.0,321,1.7338307498780523
KMSY/val,read,heading_deg,-74.0,-72.0,210,1.063478199521171
KMSY/val,read,heading_deg,-72.0,-70.0,190,0.9792305813693218
KMSY/val,read,heading_deg,-70.0,-68.0,207,1.1674942689620451
KMSY/val,read,heading_deg,-68.0,-66.0,173,0.8892903525866416
KMSY/val,read,heading_deg,-66.0,-64.0,164,0.8168831437629649
KMSY/val,read,heading_deg,-64.0,-62.0,174,0.8776230843507022
KMSY/val,read,heading_deg,-62.0,-60.0,122,0.5986563263069371
KMSY/val,read,heading_deg,-60.0,-58.0,133,0.6466953807547213
KMSY/val,read,heading_deg,-58.0,-56.0,170,0.8781060140111947
KMSY/val,read,heading_deg,-56.0,-54.0,164,0.8379180448870329
KMSY/val,read,heading_deg,-54.0,-52.0,176,0.9701654661537447
KMSY/val,read,heading_deg,-52.0,-50.0,146,0.7440891621355661
KMSY/val,read,heading_deg,-50.0,-48.0,149,0.7032699182677362
KMSY/val,read,heading_deg,-48.0,-46.0,157,0.7832270963816796
KMSY/val,read,heading_deg,-46.0,-44.0,154,0.7795208736203136
KMSY/val,read,heading_deg,-44.0,-42.0,146,0.7297189219970761
KMSY/val,read,heading_deg,-42.0,-40.0,191,0.8900334889482622
KMSY/val,read,heading_deg,-40.0,-38.0,145,0.7334444063385348
KMSY/val,read,heading_deg,-38.0,-36.0,199,1.0070514526128704
KMSY/val,read,heading_deg,-36.0,-34.0,229,1.1956007707188974
KMSY/val,read,heading_deg,-34.0,-32.0,289,1.5214044763414734
KMSY/val,read,heading_deg,-32.0,-30.0,327,1.8627876451294298
KMSY/val,read,heading_deg,-30.0,-28.0,182,0.9711149664533139
KMSY/val,read,heading_deg,-28.0,-26.0,170,0.9105009502429198
KMSY/val,read,heading_deg,-26.0,-24.0,272,1.527439070297163
KMSY/val,read,heading_deg,-24.0,-22.0,261,1.3141843037914498
KMSY/val,read,heading_deg,-22.0,-20.0,206,1.2195703255172532
KMSY/val,read,heading_deg,-20.0,-18.0,220,1.2944180453144867
KMSY/val,read,heading_deg,-18.0,-16.0,190,1.0664911058758975
KMSY/val,read,heading_deg,-16.0,-14.0,191,1.0091426562624122
KMSY/val,read,heading_deg,-14.0,-12.0,195,1.0681298468026625
KMSY/val,read,heading_deg,-12.0,-10.0,214,1.1363496664587842
KMSY/val,read,heading_deg,-10.0,-8.0,232,1.2292479990443042
KMSY/val,read,heading_deg,-8.0,-6.0,291,1.5129548411758265
KMSY/val,read,heading_deg,-6.0,-4.0,317,1.6528464023114111
KMSY/val,read,heading_deg,-4.0,-2.0,641,3.3264294380024353
KMSY/val,read,heading_deg,-2.0,0.0,7209,41.76529265342947
KMSY/val,read,heading_deg,0.0,2.0,39687,246.72524094897312
KMSY/val,read,heading_deg,2.0,4.0,976,5.452304969962256
KMSY/val,read,heading_deg,4.0,6.0,408,2.2619058035994613
KMSY/val,read,heading_deg,6.0,8.0,250,1.3442177198832042
KMSY/val,read,heading_deg,8.0,10.0,256,1.518051870492286
KMSY/val,read,heading_deg,10.0,12.0,159,0.8316008540433586
KMSY/val,read,heading_deg,12.0,14.0,142,0.7610475250886566
KMSY/val,read,heading_deg,14.0,16.0,145,0.7532675876151416
KMSY/val,read,heading_deg,16.0,18.0,148,0.7875554047360538
KMSY/val,read,heading_deg,18.0,20.0,151,0.889178120834913
KMSY/val,read,heading_deg,20.0,22.0,168,0.9854298299276252
KMSY/val,read,heading_deg,22.0,24.0,134,0.7159218930265752
KMSY/val,read,heading_deg,24.0,26.0,204,1.2562366783877792
KMSY/val,read,heading_deg,26.0,28.0,180,1.015686053169759
KMSY/val,read,heading_deg,28.0,30.0,115,0.6283451801753017
KMSY/val,read,heading_deg,30.0,32.0,94,0.46281598217314013
KMSY/val,read,heading_deg,32.0,34.0,136,0.6458508988744711
KMSY/val,read,heading_deg,34.0,36.0,104,0.48416408084551676
KMSY/val,read,heading_deg,36.0,38.0,79,0.4233239228816501
KMSY/val,read,heading_deg,38.0,40.0,88,0.4618860116081578
KMSY/val,read,heading_deg,40.0,42.0,92,0.46433363751060597
KMSY/val,read,heading_deg,42.0,44.0,186,1.1255785430686842
KMSY/val,read,heading_deg,44.0,46.0,88,0.44096546716366447
KMSY/val,read,heading_deg,46.0,48.0,88,0.4787983586346627
KMSY/val,read,heading_deg,48.0,50.0,133,0.7346362856009137
KMSY/val,read,heading_deg,50.0,52.0,166,0.9089547555202557
KMSY/val,read,heading_deg,52.0,54.0,93,0.4981968602755842
KMSY/val,read,heading_deg,54.0,56.0,67,0.3041144025876861
KMSY/val,read,heading_deg,56.0,58.0,98,0.4013364504358492
KMSY/val,read,heading_deg,58.0,60.0,115,0.5242369180318747
KMSY/val,read,heading_deg,60.0,62.0,93,0.5337110367966602
KMSY/val,read,heading_deg,62.0,64.0,47,0.2041773353655003
KMSY/val,read,heading_deg,64.0,66.0,68,0.298866983531866
KMSY/val,read,heading_deg,66.0,68.0,67,0.31449867934219355
KMSY/val,read,heading_deg,68.0,70.0,73,0.34035289084260967
KMSY/val,read,heading_deg,70.0,72.0,67,0.31970882763141617
KMSY/val,read,heading_deg,72.0,74.0,71,0.34618614374585377
KMSY/val,read,heading_deg,74.0,76.0,56,0.24801758621629233
KMSY/val,read,heading_deg,76.0,78.0,64,0.2917905758533834
KMSY/val,read,heading_deg,78.0,80.0,72,0.32630361609221836
KMSY/val,read,heading_deg,80.0,82.0,112,0.5399233414832452
KMSY/val,read,heading_deg,82.0,84.0,127,0.5994626352633645
KMSY/val,read,heading_deg,84.0,86.0,190,0.888063677032676
KMSY/val,read,heading_deg,86.0,88.0,251,1.2554338209086495
KMSY/val,read,heading_deg,88.0,90.0,205,0.9723134671482967
KMSY/val,read,heading_deg,90.0,92.0,124,0.5573593757158619
KMSY/val,read,heading_deg,92.0,94.0,127,0.5421333711032048
KMSY/val,read,heading_deg,94.0,96.0,177,0.6954220021726769
KMSY/val,read,heading_deg,96.0,98.0,188,0.9133942290937966
KMSY/val,read,heading_deg,98.0,100.0,234,1.2092262996998215
KMSY/val,read,heading_deg,100.0,102.0,209,1.0806390740552843
KMSY/val,read,heading_deg,102.0,104.0,150,0.7439099001322234
KMSY/val,read,heading_deg,104.0,106.0,262,1.3848019154197004
KMSY/val,read,heading_deg,106.0,108.0,275,1.4406672100376454
KMSY/val,read,heading_deg,108.0,110.0,759,3.304154162206544
KMSY/val,read,heading_deg,110.0,112.0,352,1.853448299656975
KMSY/val,read,heading_deg,112.0,114.0,136,0.676924233541456
KMSY/val,read,heading_deg,114.0,116.0,143,0.7335949445719052
KMSY/val,read,heading_deg,116.0,118.0,289,1.3906334798078888
KMSY/val,read,heading_deg,118.0,120.0,319,1.4871201343622715
KMSY/val,read,heading_deg,120.0,122.0,54,0.21979345073270906
KMSY/val,read,heading_deg,122.0,124.0,82,0.3617386113568273
KMSY/val,read,heading_deg,124.0,126.0,38,0.14436322029791882
KMSY/val,read,heading_deg,126.0,128.0,144,0.5907550785369153
KMSY/val,read,heading_deg,128.0,130.0,58,0.2324248281199175
KMSY/val,read,heading_deg,130.0,132.0,35,0.12890447400309313
KMSY/val,read,heading_deg,132.0,134.0,29,0.10921559217604226
KMSY/val,read,heading_deg,134.0,136.0,60,0.248218681955791
KMSY/val,read,heading_deg,136.0,138.0,104,0.4408841636368379
KMSY/val,read,heading_deg,138.0,140.0,38,0.14806829115298115
KMSY/val,read,heading_deg,140.0,142.0,100,0.38773996199586236
KMSY/val,read,heading_deg,142.0,144.0,117,0.4563436471038358
KMSY/val,read,heading_deg,144.0,146.0,81,0.3207940931695248
KMSY/val,read,heading_deg,146.0,148.0,142,0.5867328150072808
KMSY/val,read,heading_deg,148.0,150.0,115,0.43099725493596
KMSY/val,read,heading_deg,150.0,152.0,123,0.5019494221642162
KMSY/val,read,heading_deg,152.0,154.0,134,0.6057998268926212
KMSY/val,read,heading_deg,154.0,156.0,28,0.0992411881213684
KMSY/val,read,heading_deg,156.0,158.0,31,0.11354429776554298
KMSY/val,read,heading_deg,158.0,160.0,35,0.130657353447873
KMSY/val,read,heading_deg,160.0,162.0,106,0.42230033015994195
KMSY/val,read,heading_deg,162.0,164.0,165,0.6247396712394675
KMSY/val,read,heading_deg,164.0,166.0,109,0.4198786498829463
KMSY/val,read,heading_deg,166.0,168.0,118,0.4585576060446215
KMSY/val,read,heading_deg,168.0,170.0,112,0.43970873253510945
KMSY/val,read,heading_deg,170.0,172.0,94,0.35563563103858087
KMSY/val,read,heading_deg,172.0,174.0,424,1.5466540028860436
KMSY/val,read,heading_deg,174.0,176.0,1261,4.2967753678519784
KMSY/val,read,heading_deg,176.0,178.0,935,3.3142901976675603
KMSY/val,read,heading_deg,178.0,180.0,3033,10.676308940947138
